Unique ID,Business Name,Type (Chain/Independent),Probability of Muslim Ownership,Category,Street,City,Zip Code,State/Region,Country,Phone Number,Website URL,Google Maps Link,Latitude,Longitude,Opening Hours,Facebook,Instagram,TikTok,Data Source
UK-LON-002,Suleymaniye Islamic Funeral Services | Cenaze Hizmetleri,Independent,100%,Islamic Funeral Services,212-216 Kingsland Rd,London,E2 8AX,,UK,+44 7376 989081,http://www.suleymaniyefunerals.com,https://www.google.com/maps/place/Suleymaniye+Islamic+Funeral+Services+%7C+Cenaze+Hizmetleri/data=!4m7!3m6!1s0x48761d0355f7e861:0x4d1cb76dbf6d5a3b!8m2!3d51.535212!4d-0.0766363!16s%2Fg%2F11fl9nhtxj!19sChIJYej3VQMddkgRO1ptv223HE0,51.5003579,-0.2435694,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-LON-003,Haji Taslim Funerals,Independent,,Islamic Funeral Services,96 Whitechapel Rd,London,E1 1JQ,,UK,+44 20 7247 2625,http://www.hajitaslimfunerals.com,https://www.google.com/maps/place/Haji+Taslim+Funerals/data=!4m7!3m6!1s0x48761ccb766095b3:0x8d8d4f3968d98857!8m2!3d51.5176432!4d-0.0653608!16s%2Fg%2F1tf64zfx!19sChIJs5VgdsscdkgRV4jZaDlPjY0,51.4250304,-0.4285151,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-LON-004,Brick Lane Funerals,Independent,,Islamic Funeral Services,59 Brick Ln,London,E1 6QL,,UK,+44 20 7018 0300,http://www.bricklanefuneral.org,https://www.google.com/maps/place/Brick+Lane+Funerals/data=!4m7!3m6!1s0x48761cb6422a6be5:0xe76143db16b5c43a!8m2!3d51.519355!4d-0.071977!16s%2Fg%2F11b6ljfkly!19sChIJ5WsqQrYcdkgROsS1FttDYec,51.5003579,-0.2435694,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-LON-005,Muslim Funeral Service London,Independent,100%,Islamic Funeral Services,Berwick St,London,W1F 8RF,,UK,,,https://www.google.com/maps/place/Muslim+Funeral+Service+London/data=!4m7!3m6!1s0x4876052ff8d2ea23:0x38ce41fe3d7da021!8m2!3d51.5141102!4d-0.1351367!16s%2Fg%2F11lr794dg7!19sChIJI-rS-C8FdkgRIaB9Pf5Bzjg,51.4250304,-0.4285151,Tue: 9 AM-7 PM? | Wed: 9 AM-7 PM? | Thu: 9 AM-7 PM? | Fri: 9 AM-7 PM? | Sat: 9 AM-7 PM? | Sun: 9 AM-7 PM? | Mon: 9 AM-7 PM?,,,,Google Maps
UK-LON-006,Hendon Mosque Funeral Services,Independent,100%,Islamic Funeral Services,135 W Hendon Broadway,London,NW9 7DY,,UK,+44 20 8202 3236,https://hendonmosque.co.uk/funeral-services,https://www.google.com/maps/place/Hendon+Mosque+Funeral+Services/data=!4m7!3m6!1s0x4876111f0a7c5e0b:0x2c43083f59ac6496!8m2!3d51.5763782!4d-0.2386788!16s%2Fg%2F11df7js_3j!19sChIJC158Ch8RdkgRlmSsWT8IQyw,51.5763782,-0.5270699,Tue: 12-4 PM? | Wed: 12-4 PM? | Thu: 12-4 PM? | Fri: 12-4 PM? | Sat: Closed? | Sun: Closed? | Mon: 12-4 PM?,,,,Google Maps
UK-LON-007,Uk Turkish Islamic Funeral Services,Independent,100%,Islamic Funeral Services,15 Shacklewell Ln,London,E8 2DA,,UK,+44 20 7249 2244,https://ukturkishislamictrust.co.uk,https://www.google.com/maps/place/UK+Turkish+Islamic+Funeral+Services/data=!4m7!3m6!1s0x48761c8c8995ea85:0x15137153912281bd!8m2!3d51.5509757!4d-0.0739334!16s%2Fg%2F11bzs_46f_!19sChIJheqViYwcdkgRvYEikVNxExU,51.4250304,-0.4285151,,,,,Google Maps
UK-BIR-001,Al-akhirah | Muslim Funeral Directors Birmingham,Independent,100%,Islamic Funeral Services,109 Woodfield Rd,Birmingham,B12 8TE,,UK,+44 121 572 4325,http://al-akhirah.co.uk,https://www.google.com/maps/place/Al-Akhirah+%7C+Muslim+Funeral+Directors+Birmingham/data=!4m7!3m6!1s0x4870bbfd63d717cb:0x50289bcb1dbc34e9!8m2!3d52.459452!4d-1.8828507!16s%2Fg%2F11sk8g9p_5!19sChIJyxfXY_27cEgR6TS8HcubKFA,52.4736212,-1.9274544,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-BIR-002,Csma Birmingham - Muslim Funeral Directors & Burial Service,Independent,100%,Islamic Funeral Services,81 St Oswalds Rd,Birmingham,B10 9RB,,UK,+44 7423 286421,https://www.csmabirmingham.co.uk/services/muslim-burial-fund,https://www.google.com/maps/place/CSMA+BIRMINGHAM+-+Muslim+Funeral+Directors+%26+Burial+Service/data=!4m7!3m6!1s0x4870bbce2fc6d2e9:0x9689e61f07bcc9e2!8m2!3d52.4700185!4d-1.850788!16s%2Fg%2F11nnvzhhlt!19sChIJ6dLGL867cEgR4sm8Bx_miZY,52.4736069,-1.9274545,Tue: 8 AM-10 PM? | Wed: 8 AM-10 PM? | Thu: 8 AM-10 PM? | Fri: 8 AM-10 PM? | Sat: 8 AM-10 PM? | Sun: 8 AM-10 PM? | Mon: 8 AM-10 PM?,,,,Google Maps
UK-BIR-003,Muslim Funeral Directors,Independent,100%,Islamic Funeral Services,12 Barford Rd,Birmingham,B16 0DY,,UK,+44 7818 161201,http://www.muslimfuneraldirectors.com,https://www.google.com/maps/place/Muslim+Funeral+Directors/data=!4m7!3m6!1s0x487091f036bd280d:0xbbd55febc8449c56!8m2!3d52.4860498!4d-1.935971!16s%2Fg%2F11h_7b2s6v!19sChIJDSi9NvCRcEgRVpxEyOtf1bs,52.4860498,-2.0080688,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-BIR-004,Muslim Funeral Services - Midlands,Independent,100%,Islamic Funeral Services,341 Dudley Rd,Birmingham,B18 4HB,,UK,+44 7533 518731,https://muslimfuneralservicesmidlands.co.uk,https://www.google.com/maps/place/Muslim+Funeral+Services+-+Midlands/data=!4m7!3m6!1s0x4870bdc947371ca9:0x1dd62cd6d60353b4!8m2!3d52.4868966!4d-1.9431375!16s%2Fg%2F11w2vhffrr!19sChIJqRw3R8m9cEgRtFMD1tYs1h0,52.4868966,-2.0152353,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-BIR-005,Central Funeral Services,Independent,,Islamic Funeral Services,180 Belgrave Middleway,Birmingham,B12 0XS,,UK,+44 7795 838786,http://centralmosque.org.uk/services/funerals,https://www.google.com/maps/place/Central+Funeral+Services/data=!4m7!3m6!1s0x4870bc7ab9c24cbb:0x314caf04d1119adf!8m2!3d52.464617!4d-1.890596!16s%2Fg%2F11ddwnt9jx!19sChIJu0zCuXq8cEgR35oR0QSvTDE,52.4735783,-1.9274546,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-BIR-006,Thaqwa Masjid & Birmingham Muslim Foundation (bmf),Independent,100%,Islamic Funeral Services,468 Green Ln,Birmingham,B9 5QJ,,UK,+44 7588 475739,http://www.bmf1.co.uk,https://www.google.com/maps/place/Thaqwa+Masjid+%26+Birmingham+Muslim+Foundation+%28BMF%29/data=!4m7!3m6!1s0x4870bb09e1f4f311:0xd699e0ac3abced3f!8m2!3d52.4751219!4d-1.846368!16s%2Fg%2F11b_22yswj!19sChIJEfP04Qm7cEgRP-28OqzgmdY,52.4735783,-1.9274546,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-BIR-007,Birmingham Muslim Funeral Services,Independent,100%,Islamic Funeral Services,20 Heathfield Rd,Birmingham,B19 1HB,,UK,+44 121 523 0810,,https://www.google.com/maps/place/Birmingham+Muslim+Funeral+Services/data=!4m7!3m6!1s0x4870bd26df589a37:0x9350a80c7987f989!8m2!3d52.5037108!4d-1.9142416!16s%2Fg%2F11x1_mvxmj!19sChIJN5pY3ya9cEgRifmHeQyoUJM,52.5037108,-1.9863394,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-BIR-008,Muslim Funeral Plans,Independent,100%,Islamic Funeral Services,936 Stratford Rd,Birmingham,B13 9LZ,,UK,,,https://www.google.com/maps/place/Muslim+funeral+plans/data=!4m7!3m6!1s0x4870bbd5598ee07d:0xfe447c60fb418d4a!8m2!3d52.4434897!4d-1.8562335!16s%2Fg%2F11s8vly80q!19sChIJfeCOWdW7cEgRSo1B-2B8RP4,52.4735783,-1.9274546,,,,,Google Maps
UK-BRA-001,Muslim Funeral Service,Independent,100%,Islamic Funeral Services,4 Darfield St,Bradford,BD1 3RU,,UK,+44 1274 723030,https://muslimfuneralservice.com,https://www.google.com/maps/place/Muslim+Funeral+Service/data=!4m7!3m6!1s0x487be14d3adb031d:0xb63219022cdc3ac7!8m2!3d53.7980096!4d-1.760774!16s%2Fg%2F1tds67wt!19sChIJHQPbOk3he0gRxzrcLAIZMrY,53.797343,-1.7655596,Tue: 9 AM-4 PM? | Wed: 9 AM-4 PM? | Thu: 9 AM-4 PM? | Fri: 9 AM-4 PM? | Sat: Closed? | Sun: Closed? | Mon: 9 AM-4 PM?,,,,Google Maps
UK-LEE-001,Muslim Funerals Leeds Islamic Centre,Independent,100%,Islamic Funeral Services,48 Spencer Pl,Leeds,LS7 4BR,,UK,+44 7788 841542,http://www.leedsic.com/funeral/funeral.html,https://www.google.com/maps/place/Muslim+Funerals+Leeds+Islamic+Centre/data=!4m7!3m6!1s0x48795c7545174d7b:0xe24bd633a6ce7f5d!8m2!3d53.8133!4d-1.5256!16s%2Fg%2F1tf8smc2!19sChIJe00XRXVceUgRXX_OpjPWS-I,53.8133,-1.5301061,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-LEE-002,Al Hassan Funeral Services,Independent,High,Islamic Funeral Services,24 Shepherds Ln,Leeds,LS8 4LG,,UK,+44 113 318 7256,http://alhassan.org.uk,https://www.google.com/maps/place/Al+Hassan+Funeral+Services/data=!4m7!3m6!1s0x48795bc09d21259b:0xdc193e2dd7f4573d!8m2!3d53.8159188!4d-1.5223772!16s%2Fg%2F11h5s2g_pg!19sChIJmyUhncBbeUgRPVf01y0-Gdw,53.8159188,-1.5268833,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-LEE-003,International Muslim Funerals,Independent,100%,Islamic Funeral Services,Spencer Pl,Leeds,LS7 4BR,,UK,+44 7762 633432,,https://www.google.com/maps/place/International+Muslim+Funerals/data=!4m7!3m6!1s0x48795bd90c1ed9bb:0xe402af6965f9a632!8m2!3d53.8143352!4d-1.5246736!16s%2Fg%2F11nwc8vsgp!19sChIJu9keDNlbeUgRMqb5ZWmvAuQ,53.8133,-1.5301061,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-LEI-001,Funeral Services Leicester | Dawat-e-islami Uk,Independent,100%,Islamic Funeral Services,Malabar Rd,Leicester,LE1 2LG,,UK,+44 116 442 2116,,https://www.google.com/maps/place/Funeral+Services+Leicester+%7C+Dawat-e-Islami+UK/data=!4m7!3m6!1s0x487761ee8b7f960f:0xf453d18f8eac0564!8m2!3d52.6401798!4d-1.1192787!16s%2Fg%2F11rn7zftd2!19sChIJD5Z_i-5hd0gRZAWsjo_RU_Q,52.6401798,-1.1282909,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-LEI-002,Muslim Burial Council,Independent,100%,Islamic Funeral Services,1a Moat Rd,Leicester,LE5 5EF,,UK,+44 7803 240493,http://www.mbcol.org.uk,https://www.google.com/maps/place/Muslim+Burial+Council/data=!4m7!3m6!1s0x48776147aaaaaaab:0x1a31c92e80755efb!8m2!3d52.6338434!4d-1.1039502!16s%2Fg%2F1pxq6xw92!19sChIJq6qqqkdhd0gR-151gC7JMRo,52.6370116,-1.1116144,Tue: 7 AM-10 PM? | Wed: 7 AM-10 PM? | Thu: 7 AM-10 PM? | Fri: 7 AM-10 PM? | Sat: 7 AM-10 PM? | Sun: 7 AM-10 PM? | Mon: 7 AM-10 PM?,,,,Google Maps
UK-LUT-001,Ghousia Funeral Service,Independent,,Islamic Funeral Services,23 Westbourne Rd,Luton,LU4 8JD,,UK,+44 1582 419885,,https://www.google.com/maps/place/Ghousia+Funeral+Service/data=!4m7!3m6!1s0x487648f9262324a1:0x37be407bc7fb8a9b!8m2!3d51.8874533!4d-0.4335649!16s%2Fg%2F1pp2vlzbj!19sChIJoSQjJvlIdkgRm4r7x3tAvjc,51.8874533,-0.4696138,Tue: 10 AM-6 PM? | Wed: 10 AM-6 PM? | Thu: 10 AM-6 PM? | Fri: 10 AM-6 PM? | Sat: Closed? | Sun: Closed? | Mon: 10 AM-6 PM?,,,,Google Maps
UK-LUT-002,Luton Central Mosque,Independent,100%,Islamic Funeral Services,Central Mosque,Luton,LU4 8JD,,UK,+44 1582 250986,http://lutoncentralmosque.org,https://www.google.com/maps/place/Luton+Central+Mosque/data=!4m7!3m6!1s0x487648f9250c05ad:0xd350450f27ad17d9!8m2!3d51.887359!4d-0.431861!16s%2Fg%2F1th7mcw5!19sChIJrQUMJflIdkgR2RetJw9FUNM,51.887359,-0.4679099,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-LUT-003,Central Funeral Service Luton,Independent,,Islamic Funeral Services,2-12 Westbourne Rd,Luton,LU4 8JD,,UK,+44 1582 250986,,https://www.google.com/maps/place/Central+Funeral+Service+Luton/data=!4m7!3m6!1s0x487649f212ff8b9d:0xb77bdb7d149de230!8m2!3d51.8871338!4d-0.4319181!16s%2Fg%2F11tc7shbzq!19sChIJnYv_EvJJdkgRMOKdFH3be7c,51.8874533,-0.4696138,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-LUT-004,Baitul Abraar Jami Masjid,Independent,100%,Islamic Funeral Services,364-370 Leagrave Rd,Luton,LU3 1RF,,UK,+44 1582 595535,http://www.jamialuton.org,https://www.google.com/maps/place/Baitul+Abraar+Jami+Masjid/data=!4m7!3m6!1s0x487649026728aae5:0x28805bfa449ed7fa!8m2!3d51.8950171!4d-0.4387987!16s%2Fg%2F1jmcg02q1!19sChIJ5aooZwJJdkgR-teeRPpbgCg,51.8874533,-0.4696138,Tue: 8:30 AM-5 PM? | Wed: 8:30 AM-5 PM? | Thu: 8:30 AM-5 PM? | Fri: 8:30 AM-4 PM? | Sat: Closed? | Sun: Closed? | Mon: 8:30 AM-5 PM?,,,,Google Maps
UK-LUT-005,Jamia Islamia Ghousia Trust,Independent,100%,Islamic Funeral Services,23 Westbourne Rd,Luton,LU4 8JD,,UK,+44 1582 419885,,https://www.google.com/maps/place/Jamia+Islamia+Ghousia+Trust/data=!4m7!3m6!1s0x487648f926192d11:0xc2b58e21c22511f0!8m2!3d51.8874996!4d-0.4334854!16s%2Fg%2F11j1hxxlnz!19sChIJES0ZJvlIdkgR8BElwiGOtcI,51.8874533,-0.4696138,Tue: 10 AM-6 PM? | Wed: 10 AM-6 PM? | Thu: 10 AM-6 PM? | Fri: 10 AM-6 PM? | Sat: 10 AM-5 PM? | Sun: Closed? | Mon: 10 AM-6 PM?,,,,Google Maps
UK-LUT-006,Masjid Al-ghurabaa,Independent,100%,Islamic Funeral Services,Islamic Centre,Luton,LU1 1HE,,UK,+44 1582 724647,http://lutonislamiccentre.com,https://www.google.com/maps/place/Masjid+Al-Ghurabaa/data=!4m7!3m6!1s0x4876485639e9efbf:0xe6f414084be2956c!8m2!3d51.8865891!4d-0.4286039!16s%2Fg%2F1ptz38_2f!19sChIJv-_pOVZIdkgRbJXiSwgU9OY,51.8874533,-0.4696138,Tue: 1-10 PM? | Wed: 1-10 PM? | Thu: 1-10 PM? | Fri: 1-10 PM? | Sat: 1:30-10 PM? | Sun: 1:30-10 PM? | Mon: 1-10 PM?,,,,Google Maps
UK-OLD-001,Al-janaza Muslim Funeral Services Nationwide,Independent,100%,Islamic Funeral Services,248 Manchester Rd,Oldham,OL9 7DN,,UK,+44 7967 424021,,https://www.google.com/maps/place/Al-Janaza+Muslim+Funeral+Services+Nationwide/data=!4m7!3m6!1s0x487bb789d3adff7d:0x86d2361d364e39f7!8m2!3d53.5294735!4d-2.1348884!16s%2Fg%2F11h1djj1ll!19sChIJff-t04m3e0gR9zlONh020oY,53.5294735,-2.1529128,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-ROC-001,New Muslim Cemetery,Independent,100%,Islamic Funeral Services,34 Taunton Ave,Rochdale,OL11 5LD,,UK,,,https://www.google.com/maps/place/New+Muslim+Cemetery/data=!4m7!3m6!1s0x487bbbef15f207fb:0x2df75d77bc8adb84!8m2!3d53.6154285!4d-2.1854823!16s%2Fg%2F11bwd2tt6x!19sChIJ-wfyFe-7e0gRhNuKvHdd9y0,53.6154285,-2.1899884,,,,,Google Maps
UK-ROC-002,Old Muslim Cemetery,Independent,100%,Islamic Funeral Services,,Rochdale,OL11 5EW,,UK,,,https://www.google.com/maps/place/Old+Muslim+Cemetery/data=!4m7!3m6!1s0x487bbbefa748f1b5:0x650cdf6c249b4f71!8m2!3d53.6168082!4d-2.1857157!16s%2Fg%2F11ckr_ctlj!19sChIJtfFIp--7e0gRcU-bJGzfDGU,53.6168082,-2.1902218,,,,,Google Maps
UK-DEW-001,Sadaqah Jariyah Funeral Services,Independent,,Islamic Funeral Services,652 Huddersfield Rd,Dewsbury,WF13 3HP,,UK,+44 7714 837167,https://sadaqahjariyah.org.uk,https://www.google.com/maps/place/Sadaqah+Jariyah+Funeral+Services/data=!4m7!3m6!1s0x487961d7d1c2ffff:0x9d2f29faa639957c!8m2!3d53.6783947!4d-1.6665443!16s%2Fg%2F11j1hyw7ln!19sChIJ___C0ddheUgRfJU5pvopL50,53.6783947,-1.8107399,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-DEW-002,Muslim Burial Council,Independent,100%,Islamic Funeral Services,2 Hope St,Dewsbury,WF13 2BT,,UK,+44 7825 414755,https://muslimburialcouncil.org/about-us,https://www.google.com/maps/place/Muslim+Burial+Council/data=!4m7!3m6!1s0x4879603b4a25f97f:0x8c9b3687c43b062b!8m2!3d53.6974154!4d-1.6369608!16s%2Fg%2F11rn9mxjwh!19sChIJf_klSjtgeUgRKwY7xIc2m4w,53.6974154,-1.7811564,,,,,Google Maps
UK-DEW-003,Islam Dewsbury,Independent,100%,Islamic Funeral Services,Stoney Bank St,Dewsbury,WF13 3RJ,,UK,+44 7551 926771,http://www.islamdewsbury.org.uk,https://www.google.com/maps/place/Islam+Dewsbury/data=!4m7!3m6!1s0x4879602aad6726db:0x26257cea4d916a98!8m2!3d53.6824472!4d-1.6491523!16s%2Fg%2F1tdyf49n!19sChIJ2yZnrSpgeUgRmGqRTep8JSY,53.6974154,-1.7811564,Tue: 9 AM-10 PM? | Wed: 9 AM-10 PM? | Thu: 9 AM-10 PM? | Fri: 9 AM-10 PM? | Sat: 9 AM-10 PM? | Sun: 9 AM-10 PM? | Mon: 9 AM-10 PM?,,,,Google Maps
UK-DEW-004,The Markazi Mosque Dewsbury,Independent,100%,Islamic Funeral Services,South St,Dewsbury,WF12 9NG,,UK,+44 1924 460760,,https://www.google.com/maps/place/The+Markazi+Mosque+Dewsbury/data=!4m7!3m6!1s0x487961cb45f4e04b:0xce3a52612a6bf47d!8m2!3d53.6810215!4d-1.6281601!16s%2Fm%2F02q_gxg!19sChIJS-D0RctheUgRffRrKmFSOs4,53.6974154,-1.7811564,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-DEW-005,Masjid-e-zakariya (dewsbury),Independent,100%,Islamic Funeral Services,2 Chapel St,Dewsbury,WF12 9NQ,,UK,+44 1924 461427,http://www.zakariamasjid.org.uk,https://www.google.com/maps/place/Masjid-e-Zakariya+%28Dewsbury%29/data=!4m7!3m6!1s0x48796033698378d5:0x379726a1916af7b7!8m2!3d53.683995!4d-1.6311261!16s%2Fg%2F1tdltsxl!19sChIJ1XiDaTNgeUgRt_dqkaEmlzc,53.6974154,-1.7811564,,,,,Google Maps
UK-DEW-006,Masjid E Umar,Independent,100%,Islamic Funeral Services,North View,Dewsbury,WF12 9LF,,UK,+44 1924 503287,http://www.masjideumar.co.uk,https://www.google.com/maps/place/Masjid+e+Umar/data=!4m7!3m6!1s0x48796034dc626a5f:0x581acf23b76e9b08!8m2!3d53.6835615!4d-1.6273376!16s%2Fg%2F11b6gm5z67!19sChIJX2pi3DRgeUgRCJtutyPPGlg,53.6974154,-1.7811564,Tue: 7 AM-8:35 PM? | Wed: 7 AM-8:35 PM? | Thu: 7 AM-8:35 PM? | Fri: 7 AM-8:35 PM? | Sat: 7 AM-8:35 PM? | Sun: 7 AM-8:35 PM? | Mon: 7 AM-8:35 PM?,,,,Google Maps
UK-BAT-001,Fisabilillah Burial Services,Independent,,Islamic Funeral Services,438 Bradford Rd,Batley,WF17 5LS,,UK,+44 7834 016393,http://www.fbsb.org.uk,https://www.google.com/maps/place/Fisabilillah+Burial+Services/data=!4m7!3m6!1s0x48796116dae2029d:0xf446140e80f9f785!8m2!3d53.7138352!4d-1.6280276!16s%2Fg%2F11s_w38cnr!19sChIJnQLi2hZheUgRhff5gA4URvQ,53.6974154,-1.7811564,Tue: 10 AM-5 PM? | Wed: 10 AM-5 PM? | Thu: 10 AM-5 PM? | Fri: 10 AM-5 PM? | Sat: 10 AM-5 PM? | Sun: Closed? | Mon: 10 AM-5 PM?,,,,Google Maps
UK-DEW-007,Dewsbury Cemetery,Independent,,Islamic Funeral Services,36 Ravens Ave,Dewsbury,WF13 3QL,,UK,,http://www.cwgc.org/find-a-cemetery/cemetery/2040314,https://www.google.com/maps/place/Dewsbury+Cemetery/data=!4m7!3m6!1s0x48796196180a26ef:0x6425105b82325a60!8m2!3d53.6860067!4d-1.6495557!16s%2Fg%2F11jb281wws!19sChIJ7yYKGJZheUgRYFoyglsQJWQ,53.6974154,-1.7811564,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-DEW-008,Islamic Tarbiyah Academy,Independent,100%,Islamic Funeral Services,45 Boothroyd Ln,Dewsbury,WF13 2RB,,UK,+44 1924 450422,http://islamictarbiyah.com,https://www.google.com/maps/place/Islamic+Tarbiyah+Academy/data=!4m7!3m6!1s0x4879602f6b28d47b:0xc16643e4baadc001!8m2!3d53.6908326!4d-1.6410111!16s%2Fg%2F11bw67tncx!19sChIJe9Qoay9geUgRAcCtuuRDZsE,53.6974154,-1.7811564,,,,,Google Maps
UK-GLA-001,Glasgow Central Mosque,Independent,100%,Islamic Funeral Services,1 Mosque Ave,Glasgow,G5 9TA,,UK,+44 141 429 3132,http://www.centralmosque.co.uk,https://www.google.com/maps/place/Glasgow+Central+Mosque/data=!4m7!3m6!1s0x488846981b2a413d:0x1d7cf3f84efdcdea!8m2!3d55.8523509!4d-4.2515148!16zL20vMDl4enls!19sChIJPUEqG5hGiEgR6s39TvjzfB0,55.8523509,-4.3236126,Tue: 12:30-11 PM? | Wed: 12:30-11 PM? | Thu: 12:30-11 PM? | Fri: 12-11 PM? | Sat: 12:30-11 PM? | Sun: 12:30-11 PM? | Mon: 12:30-11 PM?,,,,Google Maps
UK-GLA-002,Linn Cemetery (muslim Section),Independent,100%,Islamic Funeral Services,Mid Netherton Rd,Glasgow,G45 9QE,,UK,,,https://www.google.com/maps/place/Linn+Cemetery+%28Muslim+Section%29/data=!4m7!3m6!1s0x48884712c742ecf1:0xf1075f57f151ccd1!8m2!3d55.7963195!4d-4.2530984!16s%2Fg%2F11c6qbs3l8!19sChIJ8exCxxJHiEgR0cxR8VdfB_E,55.7963195,-4.3251962,,,,,Google Maps
UK-CAR-001,Western Cemetery,Independent,,Islamic Funeral Services,FPCM+X5,Cardiff,CF5 5TG,,UK,+44 29 2054 4820,https://cardiffbereavement.co.uk/cemeteries,https://www.google.com/maps/place/Western+Cemetery/data=!4m7!3m6!1s0x486e1ad6a34b0859:0x3969de15b53bfdf5!8m2!3d51.4692968!4d-3.2648532!16s%2Fm%2F0cz9y8y!19sChIJWQhLo9YabkgR9f07tRXeaTk,51.4692968,-5.5719821,Tue: 9 AM-4:45 PM? | Wed: 9 AM-4:45 PM? | Thu: 9 AM-4:45 PM? | Fri: 9 AM-4:45 PM? | Sat: 10 AM-4:45 PM? | Sun: 10 AM-4:45 PM? | Mon: 9 AM-4:45 PM?,,,,Google Maps
UK-CAR-002,South Wales Islamic Centre,Independent,100%,Islamic Funeral Services,Alice St,Cardiff,CF10 5LB,,UK,+44 29 2046 0243,http://www.theswic.org.uk,https://www.google.com/maps/place/South+Wales+Islamic+Centre/data=!4m7!3m6!1s0x486e034a1a70dca1:0x15281443368eb097!8m2!3d51.4680959!4d-3.1694713!16s%2Fg%2F1tmpjyvk!19sChIJodxwGkoDbkgRl7CONkMUKBU,51.4680959,-5.4766002,,,,,Google Maps
UK-CAR-003,Madina Mosque,Independent,100%,Islamic Funeral Services,Lucas St,Cardiff,CF24 4NZ,,UK,+44 29 2022 4499,http://www.madinamosquecardiff.co.uk,https://www.google.com/maps/place/Madina+Mosque/data=!4m7!3m6!1s0x486e1c944989864b:0xcbece8b0a4bf7e33!8m2!3d51.4959827!4d-3.1757237!16s%2Fg%2F11ckqzckhc!19sChIJS4aJSZQcbkgRM36_pLDo7Ms,51.4692968,-5.5719821,,,,,Google Maps
